student_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
5351614675,Very Good,Excellent,Excellent,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
6151615414,Excellent,Very Good,Very Good,Excellent,Excellent,Drinking Water,Yes,None of these,Average,No
1451510473,Good,Good,Good,Good,Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Good,no
4251613242,Very Good,Very Good,Good,Very Good,Excellent,Seating Arrangement,No,"PC Hang, None of these",Very Good,NONE
1451610474,Average,Excellent,Excellent,Excellent,Average,"Seating Arrangement, Waiting room, Washrooms",Yes,None of these,Excellent,All good
8351607254,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,Nice
4251613226,Very Good,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Washrooms",No,None of these,Good,No
4251613254,Good,Very Good,Very Good,Excellent,Very Good,"Seating Arrangement, Drinking Water",Yes,Power Failure,Excellent,NO
2151611157,Very Good,Excellent,Good,Very Good,Very Good,Washrooms,Yes,None of these,Excellent,no
4251613245,Very Good,Very Good,Very Good,Very Good,Very Good,Waiting room,Yes,None of these,Very Good,Waiting Room
4251613246,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Washrooms",No,"PC Restart, None of these",Excellent,No
4251613220,Good,Good,Good,Average,Poor,Washrooms,No,None of these,Good,NO
4251613240,Excellent,Excellent,Excellent,Good,Excellent,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,No
5152614399,Very Good,Very Good,Average,Good,Good,Drinking Water,Yes,Software lagging,Good,good
8351617301,Very Good,Good,Very Good,Good,Good,"Seating Arrangement, Drinking Water",Yes,None of these,Good,nice
4251613256,Excellent,Excellent,Excellent,Excellent,Good,Seating Arrangement,Yes,"Power Failure, None of these",Excellent,nothing eles . all ok
1451610475,Good,Very Good,Good,Very Good,Good,Washrooms,Yes,None of these,Good,all good
6151615422,Good,Good,Average,Average,Average,Drinking Water,Yes,None of these,Very Good,yes
6451615786,Very Good,Excellent,Excellent,Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,"no, every thing is ok"
2251611514,Very Good,Very Good,Good,Very Good,Good,Seating Arrangement,Yes,PC Restart,Average,no
1451510470,Very Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,no
6451615788,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,"ALL METHOD IS SUFFICIENT, CAN NOT NEED ANY IMPROVEMENTS...SO NICE EXAM."
4251613249,Very Good,Excellent,Very Good,Very Good,Good,Washrooms,No,PC Hang,Very Good,my pc hang so plese report
4251613253,Very Good,Very Good,Very Good,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Very Good,no
4251613250,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,GOOD
6451615789,Excellent,Very Good,Excellent,Excellent,Very Good,Drinking Water,Yes,None of these,Very Good,headphone facilities
5152614407,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,none
6451615790,Very Good,Very Good,Very Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,Headphone facility
4251613238,Excellent,Excellent,Very Good,Excellent,Good,Waiting room,Yes,PC Restart,Very Good,better
1251610337,Excellent,Excellent,Excellent,Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,excellent
6451615787,Good,Good,Good,Good,Good,Seating Arrangement,Yes,Internet failure,Very Good,please priveous year dictetion available in youtube for more practice
6151615412,Excellent,Very Good,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water, Waiting room",Yes,None of these,Very Good,no
1251610333,Excellent,Excellent,Excellent,Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,excellent
4251613243,Poor,Good,Good,Poor,Poor,Seating Arrangement,No,None of these,Good,no
6451615784,Very Good,Excellent,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Good,arrange the headphone
8351617298,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,nothing
4251613255,Good,Good,Good,Good,Good,Seating Arrangement,Yes,"PC Hang, None of these",Good,OK
6151615407,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,All Good
1251610335,Average,Very Good,Very Good,Excellent,Good,"Seating Arrangement, Ample lights, Waiting room",Yes,None of these,Good,no
1451610477,Poor,Good,Good,Average,Poor,Seating Arrangement,No,None of these,Poor,poor
2151611138,Average,Average,Average,Poor,Average,"Seating Arrangement, Washrooms",No,None of these,Average,NO COMMONETS
4251613239,Very Good,Excellent,Excellent,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,Grate
6151615408,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,good
4251613244,Very Good,Very Good,Very Good,Good,Very Good,Ample lights,Yes,None of these,Very Good,no
8351617299,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,Excellent facilities
1451510466,Very Good,Excellent,Very Good,Very Good,Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Very Good,need to be voice clear
8351617300,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,Best Exam centre in nanded
4251613237,Very Good,Very Good,Very Good,Excellent,Excellent,Waiting room,Yes,Power Failure,Excellent,good
8351617288,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,good
1451510464,Excellent,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,no improvement
1451510465,Very Good,Good,Average,Average,Good,Washrooms,Yes,None of these,Good,Working on sound quality is needed.
1451510461,Good,Excellent,Excellent,Very Good,Average,Waiting room,Yes,None of these,Excellent,no
5551605168,Good,Good,Poor,Very Good,Poor,Waiting room,No,PC Restart,Poor,ok
6151615419,Average,Good,Poor,Very Good,Average,Seating Arrangement,Yes,"PC Restart, None of these",Average,nothing
2251611479,Very Good,Very Good,Very Good,Good,Good,Ample lights,Yes,Power Failure,Good,very good center but center in villages in long
1451510463,Excellent,Very Good,Average,Good,Excellent,Washrooms,Yes,None of these,Excellent,no suggestion.
2251611477,Excellent,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Very Good,very good Staff
1451510469,Very Good,Very Good,Very Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No Suggestion
1451510460,Good,Good,Good,Very Good,Good,Drinking Water,Yes,Power Failure,Good,no
5551605170,Excellent,Excellent,Excellent,Very Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
5551605169,Good,Very Good,Average,Very Good,Good,Seating Arrangement,Yes,None of these,Good,no
8351617297,Very Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,good
2251611485,Excellent,Excellent,Excellent,Very Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,GOOD
5551605173,Very Good,Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,No
5551605174,Good,Good,Good,Good,Good,Drinking Water,Yes,"Internet failure, None of these",Good,no
5551605171,Good,Good,Good,Average,Average,Washrooms,Yes,None of these,Very Good,no
5551605176,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,nooo
5551605167,Average,Good,Good,Excellent,Average,Ample lights,Yes,None of these,Good,Thank you
5551605185,Excellent,Very Good,Good,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
5551605172,Excellent,Very Good,Very Good,Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Very Good,No
8351617296,Excellent,Excellent,Excellent,Excellent,Excellent,Drinking Water,No,None of these,Poor,THE EXAM INVIGELATOR SHOULD BE MORE SKILL FULL
5551605175,Good,Good,Very Good,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,no
5551605182,Good,Good,Good,Poor,Good,Seating Arrangement,Yes,None of these,Average,Audio quility is low.
5551605166,Good,Very Good,Average,Good,Average,Seating Arrangement,Yes,None of these,Very Good,Thank you
2251611503,Good,Very Good,Very Good,Good,Good,Drinking Water,Yes,None of these,Excellent,No Suggestions.
2251611486,Poor,Good,Good,Good,Good,"Seating Arrangement, Washrooms",Yes,None of these,Good,nothing
5551605179,Good,Excellent,Very Good,Good,Good,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",No,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart",Very Good,NO
5551605180,Good,Excellent,Very Good,Average,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,PC Hang,Excellent,NO
5551605178,Excellent,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,None of these,Excellent,No
2251611506,Very Good,Good,Very Good,Good,Very Good,Ample lights,Yes,None of these,Very Good,no
2251611478,Good,Good,Good,Good,Good,Drinking Water,Yes,PC Restart,Good,good
2251611515,Excellent,Very Good,Excellent,Excellent,Excellent,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Very Good,Drinking Water are not avalable
8351617290,Excellent,Very Good,Excellent,Average,Excellent,Waiting room,Yes,"PC Hang, None of these",Excellent,proper sitting arramgement
5551605181,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,"Power Failure, Software lagging",Good,NO
2251611512,Average,Average,Good,Good,Good,Seating Arrangement,Yes,None of these,Average,NO
2251611488,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,NO ANY SUGGESTION. THANK YOU VERY MUCH.
2251611501,Very Good,Excellent,Very Good,Excellent,Excellent,"Seating Arrangement, Waiting room",No,None of these,Very Good,No
2251611497,Good,Good,Good,Good,Good,Drinking Water,No,None of these,Good,OVERALL GOOD
2351611824,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,OK
2251611504,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4251613235,Good,Very Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,NO
2251611494,Excellent,Excellent,Excellent,Excellent,Average,Seating Arrangement,No,None of these,Very Good,No Suggestion and Improvements it is very good system.
6552615979,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Internet failure,Excellent,ABCD
4251613231,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,No,None of these,Very Good,no
4251613234,Very Good,Very Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Excellent,no
2251611498,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,NO
4251613232,Very Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,PLZ HELP
4251613223,Good,Very Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Good,NO
2251611508,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,no
4251613229,Good,Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,no
2251611499,Average,Very Good,Very Good,Very Good,Poor,Drinking Water,Yes,Power Failure,Good,no
4251613224,Good,Good,Excellent,Poor,Good,Seating Arrangement,Yes,None of these,Good,.
2251611502,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,No
2251611500,Average,Very Good,Very Good,Excellent,Good,Waiting room,Yes,None of these,Good,no
5551615191,Excellent,Excellent,Excellent,Excellent,Excellent,Waiting room,Yes,None of these,Excellent,no
4251613221,Good,Good,Good,Good,Average,Seating Arrangement,Yes,PC Hang,Average,allow pencil
2251611480,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Ample lights",Yes,None of these,Very Good,very good
5551615192,Average,Good,Average,Good,Good,Washrooms,Yes,None of these,Average,NO
2251611507,Good,Average,Good,Average,Very Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Good,no
6552615986,Good,Excellent,Very Good,Good,Very Good,Ample lights,Yes,Software lagging,Good,yes
5551615197,Very Good,Excellent,Very Good,Very Good,Excellent,Seating Arrangement,Yes,"Power Failure, Internet failure",Excellent,ok
8351617295,Good,Average,Excellent,Good,Good,Seating Arrangement,Yes,"Software lagging, PC Restart",Average,Over all good
2351611829,Very Good,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,No,None of these,Excellent,OK
5551615193,Very Good,Good,Good,Very Good,Good,Seating Arrangement,Yes,Power Failure,Very Good,its very good
6552615984,Poor,Poor,Very Good,Good,Poor,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart, None of these",Poor,very good
5551615190,Very Good,Excellent,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,NO
4151612863,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,NO
6552615987,Good,Good,Good,Average,Good,Washrooms,Yes,Power Failure,Very Good,no
5551615186,Excellent,Very Good,Very Good,Average,Good,Waiting room,No,Internet failure,Good,no
2351611831,Good,Good,Good,Good,Good,"Drinking Water, Washrooms",No,None of these,Good,ok
4151612868,Excellent,Very Good,Good,Very Good,Excellent,Waiting room,No,None of these,Very Good,NO
8351607262,Good,Good,Good,Good,Average,Drinking Water,Yes,Software lagging,Very Good,very good
5551615187,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,GOOD
4151612878,Excellent,Excellent,Very Good,Excellent,Good,Seating Arrangement,Yes,None of these,Excellent,there is no suggestion
4151612889,Good,Good,Good,Good,Good,Seating Arrangement,Yes,Power Failure,Very Good,no
6552615982,Good,Good,Good,Very Good,Good,Drinking Water,Yes,Power Failure,Very Good,123
5551615189,Good,Good,Good,Average,Average,Waiting room,Yes,Software lagging,Average,sound become less during exam and some time keyboadrds are not working properly
4151612876,Good,Excellent,Excellent,Good,Good,Waiting room,Yes,Power Failure,Excellent,good
4151612846,Excellent,Good,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,NO
4151612842,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,GOOD
5551615196,Good,Good,Good,Good,Very Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Good,good table arrangement
8351607270,Excellent,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,Good
8351617294,Very Good,Very Good,Very Good,Very Good,Very Good,Washrooms,Yes,None of these,Very Good,GOOD
2351611828,Very Good,Good,Poor,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Average,No Suggestions
